,ID_PRODUCTO,CODIGOPRINCIPAL,NOMBRE,PRECIOSINIVA,STOCK,BODEGA,CATEGORIA,COD_AUXILIAR,PESO,TIPO_SOLUCIONES,CONTROL_SERIES,SUBCATEGORIA,UNIDAD_MEDIDA,MARCA,MODELO,COSTO,ESTADO
117,169968,0005109,AGENDA 360 T-CUERO IPAD PRO 11 2019-2022 ROJO,20.526,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0005109,0,,NO,,UNIDAD,,,8.95,ACTIVO
118,169969,0005108,AGENDA 360 T-CUERO IPAD PRO 11 2019-2022 ROSADO,20.526,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0005108,0,,NO,,UNIDAD,,,12.0,ACTIVO
119,1406600,ES00167,AGENDA 360 T-CUERO IPAD PRO 9.7 AZUL OSCURO,20.52,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ES00167,0,,NO,,UNIDAD,,,0.0,ACTIVO
120,169986,0005088,AGENDA 360 T-CUERO IPAD PRO 9.7 NEGRO,20.52,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0005088,0,,NO,,UNIDAD,,,7.59,ACTIVO
121,169951,0005080,AGENDA 360 T-CUERO IPAD PRO 9.7 ROJO,20.52,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,5080,0,,NO,,UNIDAD,,,8.95,ACTIVO
122,169987,0005087,AGENDA 360 T-CUERO IPAD PRO 9.7 ROSA,20.52,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0005087,0,,NO,,UNIDAD,,,8.95,ACTIVO
123,1558867,ET00780,AGENDA 360 T-CUERO LENOVO M10 PLUS 3ERA GENERACION  AZUL OSCURO,22.3214,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00780,0,,NO,,UNIDAD,,,7.01,ACTIVO
124,1558868,ET00781,AGENDA 360 T-CUERO LENOVO M10 PLUS 3ERA GENERACION  FUCSIA,22.3214,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00781,0,,NO,,UNIDAD,,,7.01,ACTIVO
125,1558866,ET00779,AGENDA 360 T-CUERO LENOVO M10 PLUS 3ERA GENERACION  MORADO,22.3214,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00779,0,,NO,,UNIDAD,,,7.01,ACTIVO
126,1558864,ET00777,AGENDA 360 T-CUERO LENOVO M10 PLUS 3ERA GENERACION  NEGRO,22.3214,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00777,0,,NO,,UNIDAD,,,7.01,ACTIVO
127,1558865,ET00778,AGENDA 360 T-CUERO LENOVO M10 PLUS 3ERA GENERACION ROSADO,22.3214,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00778,0,,NO,,UNIDAD,,,7.01,ACTIVO
128,1558871,ET00784,AGENDA 360 T-CUERO Lenovo Tab M10 HD (TB-X306) AZUL OSCURO,20.54,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00784,0,,NO,,UNIDAD,,,7.01,ACTIVO
129,1558873,ET00786,AGENDA 360 T-CUERO Lenovo Tab M10 HD (TB-X306) FUCSIA,20.54,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00786,0,,NO,,UNIDAD,,,7.01,ACTIVO
130,1558872,ET00785,AGENDA 360 T-CUERO Lenovo Tab M10 HD (TB-X306) MORADO,20.54,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00785,0,,NO,,UNIDAD,,,7.01,ACTIVO
131,1558869,ET00782,AGENDA 360 T-CUERO Lenovo Tab M10 HD (TB-X306) NEGRO,20.54,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00782,0,,NO,,UNIDAD,,,7.01,ACTIVO
132,1558870,ET00783,AGENDA 360 T-CUERO LENOVO TAB M10 HD (TB-X306) ROSADO,20.54,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00783,0,,NO,,UNIDAD,,,7.01,ACTIVO
133,1558875,ET00788,AGENDA 360 T-CUERO LENOVO TAB P11 (TB-J606F/J607F) AZUL OSCURO,22.3214,2,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00788,0,,NO,,UNIDAD,,,7.01,ACTIVO
134,1558877,ET00790,AGENDA 360 T-CUERO LENOVO TAB P11 (TB-J606F/J607F) FUCSIA,22.3214,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00790,0,,NO,,UNIDAD,,,7.01,ACTIVO
135,1558878,ET00791,AGENDA 360 T-CUERO LENOVO TAB P11 (TB-J606F/J607F) MORADO,22.3214,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00791,0,,NO,,UNIDAD,,,7.01,ACTIVO
136,1461550,ET00755,AGENDA 360 T-CUERO LENOVO TAB P11 (TB-J606F/J607F) NEGRO,22.321429,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00755,0,,NO,,UNIDAD,,,8.5,ACTIVO
137,1558874,ET00787,AGENDA 360 T-CUERO LENOVO TAB P11 (TB-J606F/J607F) NEGRO,22.3214,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00787,0,,NO,,UNIDAD,,,7.01,ACTIVO
138,1558876,ET00789,AGENDA 360 T-CUERO LENOVO TAB P11 (TB-J606F/J607F) ROSADO,22.3214,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00789,0,,NO,,UNIDAD,,,7.01,ACTIVO
139,170002,0005143,AGENDA 360 T-CUERO SAMSUNG TAB A 10.1 S-PEN P580/585 AZUL,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0005143,0,,NO,,UNIDAD,,,10.0,ACTIVO
140,170003,0005145,AGENDA 360 T-CUERO SAMSUNG TAB A 10.1 S-PEN P580/585 NEGRO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0005145,0,,NO,,UNIDAD,,,10.0,ACTIVO
141,170004,0005144,AGENDA 360 T-CUERO SAMSUNG TAB A 10.1 S-PEN P580/585 ROJO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0005144,0,,NO,,UNIDAD,,,8.95,ACTIVO
142,170005,0010151,AGENDA 360 T-CUERO SAMSUNG TAB A 10.1 S-PEN P580/585 ROSADO,20.535714,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0010151,0,,NO,,UNIDAD,,,8.95,ACTIVO
143,170032,0011146,AGENDA 360 T-CUERO SAMSUNG TAB A 10.1 T510 AZUL,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0011146,0,,NO,,UNIDAD,,,8.95,ACTIVO
144,174202,ET00316,AGENDA 360 T-CUERO SAMSUNG TAB A 10.1 T510 MORADO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00316,0,,NO,,UNIDAD,,,7.46,ACTIVO
145,170033,0011147,AGENDA 360 T-CUERO SAMSUNG TAB A 10.1 T510 NEGRO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0011147,0,,NO,,UNIDAD,,,7.0,ACTIVO
146,170047,0009035,AGENDA 360 T-CUERO SAMSUNG TAB A 10.1 T580 AZUL,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0009035,0,,NO,,UNIDAD,,,8.95,ACTIVO
147,170048,0005147,AGENDA 360 T-CUERO SAMSUNG TAB A 10.1 T580 FUCSIA,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0005147,0,,NO,,UNIDAD,,,8.95,ACTIVO
148,170049,0009036,AGENDA 360 T-CUERO SAMSUNG TAB A 10.1 T580 MORADO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0009036,0,,NO,,UNIDAD,,,8.95,ACTIVO
149,170050,0005146,AGENDA 360 T-CUERO SAMSUNG TAB A 10.1 T580 NEGRO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0005146,0,,NO,,UNIDAD,,,8.95,ACTIVO
150,170051,0005148,AGENDA 360 T-CUERO SAMSUNG TAB A 10.1 T580 ROJO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0005148,0,,NO,,UNIDAD,,,8.95,ACTIVO
151,170053,0005140,AGENDA 360 T-CUERO SAMSUNG TAB A 10.5 T590 AZUL,20.535714,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0005140,0,,NO,,UNIDAD,,,8.95,ACTIVO
152,170054,0010106,AGENDA 360 T-CUERO SAMSUNG TAB A 10.5 T590 NEGRO,20.535714,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0010106,0,,NO,,UNIDAD,,,12.0,ACTIVO
153,170055,0005139,AGENDA 360 T-CUERO SAMSUNG TAB A 10.5 T590 ROSADO,20.535714,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0005139,0,,NO,,UNIDAD,,,8.95,ACTIVO
154,170013,0005114,AGENDA 360 T-CUERO SAMSUNG TAB A 7.0Â¨ T280 NEGRO,20.535714,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0005114,0,,NO,,UNIDAD,,,8.95,ACTIVO
155,170014,0009037,AGENDA 360 T-CUERO SAMSUNG TAB A 7.0Â¨ T280 ROSADO,20.535714,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0009037,0,,NO,,UNIDAD,,,12.0,ACTIVO
156,170022,0005124,AGENDA 360 T-CUERO SAMSUNG TAB A 8.0 T350 AZUL,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0005124,0,,NO,,UNIDAD,,,8.95,ACTIVO
157,170023,0009041,AGENDA 360 T-CUERO SAMSUNG TAB A 8.0 T350 NEGRO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0009041,0,,NO,,UNIDAD,,,12.0,ACTIVO
158,170030,0010160,AGENDA 360 T-CUERO SAMSUNG TAB A 8.0 T380 NEGRO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0010160,0,,NO,,UNIDAD,,,7.0,ACTIVO
159,170031,0009042,AGENDA 360 T-CUERO SAMSUNG TAB A 8.0 T380 ROSADO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0009042,0,,NO,,UNIDAD,,,8.95,ACTIVO
160,170036,0005151,AGENDA 360 T-CUERO SAMSUNG TAB A 9.7 T550 NEGRO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0005151,0,,NO,,UNIDAD,,,8.95,ACTIVO
161,561330,ET00434,AGENDA 360 T-CUERO SAMSUNG TAB A7 10.4 T500 NEGRO,20.535714,2,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00434,0,,NO,AGENDA 360,UNIDAD,,,9.5,ACTIVO
162,561329,ET00433,AGENDA 360 T-CUERO SAMSUNG TAB A8 2019 T290 ROJO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00433,0,,NO,AGENDA 360,UNIDAD,,,8.67,ACTIVO
163,563234,ET00439,AGENDA 360 T-CUERO SAMSUNG TAB A8 2019 T290 ROSA,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00439,0,,NO,SMART CASE,UNIDAD,,,8.67,ACTIVO
164,170018,0011134,AGENDA 360 T-CUERO SAMSUNG TAB A8 T290 AZUL,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0011134,0,,NO,,UNIDAD,,,12.0,ACTIVO
165,463311,ET00384,AGENDA 360 T-CUERO SAMSUNG TAB A8 T290 CAFE,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00384,0,,NO,AGENDA 360,UNIDAD,,,4.0,ACTIVO
166,233983,AG00710,AGENDA 360 T-CUERO SAMSUNG TAB A8 T290 MORADO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,AG00710,0,,NO,,UNIDAD,,,8.95,ACTIVO
167,170019,0011136,AGENDA 360 T-CUERO SAMSUNG TAB A8 T290 NEGRO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0011136,0,,NO,,UNIDAD,,,8.67,ACTIVO
168,170061,0005135,AGENDA 360 T-CUERO SAMSUNG TAB NOTE 10.1 P6000 NEGRO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0005135,0,,NO,,UNIDAD,,,8.95,ACTIVO
169,639961,ET00505,AGENDA 360 T-CUERO SAMSUNG TAB S6 LITE (P615)  MORADO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00505,0,,NO,AGENDA 360,UNIDAD,,,8.95,ACTIVO
170,639960,ET00504,AGENDA 360 T-CUERO SAMSUNG TAB S6 LITE (P615)  ROSA,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00504,0,,NO,AGENDA 360,UNIDAD,,,8.95,ACTIVO
171,639963,ET00506,AGENDA 360 T-CUERO SAMSUNG TAB S6 LITE (P615) NEGRO,20.535714,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00506,0,,NO,AGENDA 360,UNIDAD,,,8.95,ACTIVO
172,170011,0011143,AGENDA 360 T-CUERO TAB 4 7.0Â¨ T230/235 AZUL,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0011143,0,,NO,,UNIDAD,,,8.95,ACTIVO
173,170010,0012554,AGENDA 360 T-CUERO TAB 4 7.0Â¨ T230/235 NEGRO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0012554,0,,NO,,UNIDAD,,,8.95,ACTIVO
174,169999,0011144,AGENDA 360 T-CUERO TAB A8 SPEN P200/205 AZUL,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0011144,0,,NO,,UNIDAD,,,12.0,ACTIVO
175,170000,0011145,AGENDA 360 T-CUERO TAB A8 SPEN P200/205 NEGRO,20.535714,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0011145,0,,NO,,UNIDAD,,,12.0,ACTIVO
176,170038,0009040,AGENDA 360 T-CUERO TAB E 9.6 T560 AZUL,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0009040,0,,NO,,UNIDAD,,,12.0,ACTIVO
177,170039,0005112,AGENDA 360 T-CUERO TAB E 9.6 T560 MORADO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0005112,0,,NO,,UNIDAD,,,12.0,ACTIVO
178,170040,0009027,AGENDA 360 T-CUERO TAB E 9.6 T560 NEGRO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0009027,0,,NO,,UNIDAD,,,12.0,ACTIVO
179,170041,0005149,AGENDA 360 T-CUERO TAB E 9.6 T560 ROSADO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0005149,0,,NO,,UNIDAD,,,8.95,ACTIVO
180,174208,ET00319,AGENDA 360 T-CUERO TAB S6 10.5 T860/865 AZUL OSCURO,20.535714,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00319,0,,NO,,UNIDAD,,,7.46,ACTIVO
181,174206,ET00318,AGENDA 360 T-CUERO TAB S6 10.5 T860/865 NEGRO,20.535714,2,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00318,0,,NO,,UNIDAD,,,7.46,ACTIVO
182,1558879,ET00792,AGENDA 360 T-CUERO XIAOMI PAD 5 / 5 PRO NEGRO,22.3214,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00792,0,,NO,,UNIDAD,,,7.01,ACTIVO
183,1558881,ET00794,AGENDA 360 T-CUERO XIAOMI REALME PAD AZUL OSCURO,22.3214,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00794,0,,NO,,UNIDAD,,,7.01,ACTIVO
184,1558884,ET00797,AGENDA 360 T-CUERO XIAOMI REALME PAD FUCSIA,22.3214,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00797,0,,NO,,UNIDAD,,,7.01,ACTIVO
185,1558883,ET00796,AGENDA 360 T-CUERO XIAOMI REALME PAD MORADO,22.3214,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00796,0,,NO,,UNIDAD,,,7.01,ACTIVO
186,1558880,ET00793,AGENDA 360 T-CUERO XIAOMI REALME PAD NEGRO,22.3214,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00793,0,,NO,,UNIDAD,,,7.01,ACTIVO
187,1558882,ET00795,AGENDA 360 T-CUERO XIAOMI REALME PAD ROSADO,22.3214,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00795,0,,NO,,UNIDAD,,,7.01,ACTIVO
188,1639592,ET00882,AGENDA 360 T-CUERO XIAOMI REDMI PAD 10.6 AZUL OSCURO,22.321429,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00882,0,,NO,AGENDA 360,UNIDAD,,,5.07,ACTIVO
189,1639600,ET00885,AGENDA 360 T-CUERO XIAOMI REDMI PAD 10.6 FUCSIA,22.321429,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00885,0,,NO,AGENDA 360,UNIDAD,,,5.07,ACTIVO
190,1639595,ET00883,AGENDA 360 T-CUERO XIAOMI REDMI PAD 10.6 MORADO,22.321429,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00883,0,,NO,AGENDA 360,UNIDAD,,,5.07,ACTIVO
191,1639574,ET00881,AGENDA 360 T-CUERO XIAOMI REDMI PAD 10.6 NEGRO,22.321429,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00881,0,,NO,AGENDA 360,UNIDAD,,,4.53,ACTIVO
192,1639597,ET00884,AGENDA 360 T-CUERO XIAOMI REDMI PAD 10.6 ROSADO,22.321429,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00884,0,,NO,AGENDA 360,UNIDAD,,,5.07,ACTIVO
193,169839,0014894,AGENDA 360 T-TELA IPAD 10.2 7/8/9NA AZUL OSCURO,20.526,2,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0014894,0,,NO,AGENDA 360,UNIDAD,,,8.95,ACTIVO
194,463313,ET00386,AGENDA 360 T-TELA IPAD 10.2 7/8/9NA CAFÃ‰ OSCURO,20.526,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00386,0,,NO,AGENDA 360,UNIDAD,,,4.0,ACTIVO
195,463312,ET00385,AGENDA 360 T-TELA IPAD 10.2 7/8/9NA FUCSIA,20.526,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00385,0,,NO,AGENDA 360,UNIDAD,,,4.0,ACTIVO
196,174205,ET00317,AGENDA 360 T-TELA IPAD 10.2 7/8/9NA NARANJA,20.526,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00317,0,,NO,AGENDA 360,UNIDAD,,,7.46,ACTIVO
197,169837,0025368,AGENDA 360 T-TELA IPAD 10.2 7/8/9NA ROJO,20.526,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0025368,0,,NO,,UNIDAD,,,7.46,ACTIVO
198,169838,0014893,AGENDA 360 T-TELA IPAD 10.2 7/8/9NA ROSADO,20.526,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0014893,0,,NO,,UNIDAD,,,4.0,ACTIVO
199,169850,0007007,AGENDA 360 T-TELA IPAD 2/3/4 AZUL OSCURO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0007007,0,,NO,,UNIDAD,,,8.95,ACTIVO
200,169851,0007006,AGENDA 360 T-TELA IPAD 2/3/4 CELESTE,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0007006,0,,NO,,UNIDAD,,,8.95,ACTIVO
201,1037493,MB00209,AGENDA 360 T-TELA IPAD 2/3/4 FUCSIA,20.535714,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,MB00209,0,,NO,,UNIDAD,,,3.54,ACTIVO
202,1037492,MB00208,AGENDA 360 T-TELA IPAD 2/3/4 MORADO,20.535714,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,MB00208,0,,NO,,UNIDAD,,,3.54,ACTIVO
203,1037491,MB00207,AGENDA 360 T-TELA IPAD 2/3/4 NEGRO,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,MB00207,0,,NO,,UNIDAD,,,3.54,ACTIVO
204,169849,0007008,AGENDA 360 T-TELA IPAD 2/3/4 SALMÃ“N,20.535714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0007008,0,,NO,,UNIDAD,,,8.95,ACTIVO
205,169954,0010137,AGENDA 360 T-TELA IPAD AIR 3 / PRO 10.5 FUCSIA,22.32,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0010137,0,,NO,,UNIDAD,,,8.95,ACTIVO
206,169956,0021081,AGENDA 360 T-TELA IPAD AIR 3 / PRO 10.5 NEGRO,22.32,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0021081,0,,NO,,UNIDAD,,,12.0,ACTIVO
207,169955,0010138,AGENDA 360 T-TELA IPAD AIR 3 / PRO 10.5MORADO,22.32,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0010138,0,,NO,,UNIDAD,,,8.95,ACTIVO
208,1037499,MB00215,AGENDA 360 T-TELA IPAD AIR 3 10.5 FUCSIA,20.526,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,MB00215,0,,NO,,UNIDAD,,,3.67,ACTIVO
209,1037498,MB00214,AGENDA 360 T-TELA IPAD AIR 3 10.5 MORADO,20.526,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,MB00214,0,,NO,,UNIDAD,,,3.67,ACTIVO
210,1037497,MB00213,AGENDA 360 T-TELA IPAD AIR 3 10.5 NEGRO,20.526,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,MB00213,0,,NO,,UNIDAD,,,3.67,ACTIVO
211,169893,0023148,AGENDA 360 T-TELA IPAD MINI 1 2 3 AZUL OSCURO,20.53,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0023148,0,,NO,,UNIDAD,,,13.0,ACTIVO
212,1037487,MB00203,AGENDA 360 T-TELA IPAD MINI 1 2 3 CELESTE,20.53,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,MB00203,0,,NO,,UNIDAD,,,3.12,ACTIVO
213,169894,0007010,AGENDA 360 T-TELA IPAD MINI 1 2 3 FUCSIA,20.53,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0007010,0,,NO,,UNIDAD,,,8.95,ACTIVO
214,1037486,MB00202,AGENDA 360 T-TELA IPAD MINI 1 2 3 MORADO,20.53,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,MB00202,0,,NO,,UNIDAD,,,3.12,ACTIVO
215,1037485,MB00201,AGENDA 360 T-TELA IPAD MINI 1 2 3 NEGRO,20.53,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,MB00201,0,,NO,,UNIDAD,,,3.12,ACTIVO
216,169908,0007018,AGENDA 360 T-TELA IPAD MINI 4 AZUL OSCURO,20.53,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0007018,0,,NO,,UNIDAD,,,8.95,ACTIVO
217,169907,0007001,AGENDA 360 T-TELA IPAD MINI 4 CELESTE,20.53,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0007001,0,,NO,,UNIDAD,,,3.46,ACTIVO
218,1037490,MB00206,AGENDA 360 T-TELA IPAD MINI 4 FUCSIA,20.53,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,MB00206,0,,NO,,UNIDAD,,,3.46,ACTIVO
219,1037489,MB00205,AGENDA 360 T-TELA IPAD MINI 4 MORADO,20.53,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,MB00205,0,,NO,,UNIDAD,,,3.46,ACTIVO
220,1037488,MB00204,AGENDA 360 T-TELA IPAD MINI 4 NEGRO,20.53,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,MB00204,0,,NO,,UNIDAD,,,3.46,ACTIVO
221,169909,0007019,AGENDA 360 T-TELA IPAD MINI 4 SALMON,20.53,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0007019,0,,NO,,UNIDAD,,,8.95,ACTIVO
222,169928,0007003,AGENDA 360 T-TELA IPAD NEW 9.7 6TA AZUL OSCURO,20.526,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0007003,0,,NO,,UNIDAD,,,12.0,ACTIVO
223,405861,ET00346,AGENDA 360 T-TELA IPAD NEW 9.7 6TA CELESTE,20.526,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00346,0,,NO,,UNIDAD,,,12.0,ACTIVO
224,1037496,MB00212,AGENDA 360 T-TELA IPAD NEW 9.7 6TA FUCSIA,20.526,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,MB00212,0,,NO,,UNIDAD,,,3.65,ACTIVO
225,1037495,MB00211,AGENDA 360 T-TELA IPAD NEW 9.7 6TA MORADO,20.526,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,MB00211,0,,NO,,UNIDAD,,,3.65,ACTIVO
226,1037494,MB00210,AGENDA 360 T-TELA IPAD NEW 9.7 6TA NEGRO,20.526,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,MB00210,0,,NO,,UNIDAD,,,3.65,ACTIVO
227,1037502,MB00218,AGENDA 360 T-TELA IPAD PRO 11 2019-2022 FUCSIA,20.526,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,MB00218,0,,NO,,UNIDAD,,,3.36,ACTIVO
228,1037501,MB00217,AGENDA 360 T-TELA IPAD PRO 11 2019-2022 MORADO,20.526,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,MB00217,0,,NO,,UNIDAD,,,3.36,ACTIVO
229,1037500,MB00216,AGENDA 360 T-TELA IPAD PRO 11 2019-2022 NEGRO,20.526,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,MB00216,0,,NO,,UNIDAD,,,3.36,ACTIVO
230,1802219,AG00775,AGENDA CELULAR TIPO CUERO SAMSUNG A52,12.053571,0,B. X LEVEL L28,AGENDA CELULAR,AG00775,0,,NO,,UNIDAD,,,3.57,ACTIVO
231,165543,0003173,AGENDA CLEAR VIEW HW MATE 10 LITE AZUL,17.86,0,B. X LEVEL L28,AGENDA CELULAR,3173,0,,NO,,UNIDAD,,,5.0,ACTIVO
232,165544,0003174,AGENDA CLEAR VIEW HW MATE 10 LITE DORADO,17.86,0,B. X LEVEL L28,AGENDA CELULAR,3174,0,,NO,,UNIDAD,,,5.0,ACTIVO
233,165545,0006579,AGENDA CLEAR VIEW HW MATE 10 LITE LILA,17.86,0,B. X LEVEL L28,AGENDA CELULAR,6579,0,,NO,,UNIDAD,,,5.0,ACTIVO
234,165546,0014880,AGENDA CLEAR VIEW HW MATE 10 LITE PLATA,17.86,0,B. X LEVEL L28,AGENDA CELULAR,14880,0,,NO,,UNIDAD,,,5.0,ACTIVO
235,165548,0003199,AGENDA CLEAR VIEW HW MATE 20 LITE NEGRO,17.86,0,B. X LEVEL L28,AGENDA CELULAR,3199,0,,NO,,UNIDAD,,,5.0,ACTIVO
236,165551,0003329,AGENDA CLEAR VIEW HW P SMART AZUL,17.86,1,B. X LEVEL L28,AGENDA CELULAR,3329,0,,NO,,UNIDAD,,,5.0,ACTIVO
237,165552,0003326,AGENDA CLEAR VIEW HW P SMART DORADO,17.86,0,B. X LEVEL L28,AGENDA CELULAR,3326,0,,NO,,UNIDAD,,,5.0,ACTIVO
238,165553,0003328,AGENDA CLEAR VIEW HW P SMART NEGRO,17.86,0,B. X LEVEL L28,AGENDA CELULAR,3328,0,,NO,,UNIDAD,,,5.0,ACTIVO
239,165554,0003327,AGENDA CLEAR VIEW HW P SMART PLATA,17.86,1,B. X LEVEL L28,AGENDA CELULAR,3327,0,,NO,,UNIDAD,,,5.0,ACTIVO
